id;duration_ms;name;artist_display_name;album_display_name;isrc
13615742;960852;Symphonie fantastique, Op. 14: I. Rêveries. Passions (Largo - Allegro agitato ed appassionato assai);Mahler Chamber Orchestra, Marc Minkowski;Berlioz: Symphonie fantastique & Herminie;DEN960200731
13615748;378274;Symphonie fantastique, Op. 14: II. Un bal (Valse: Allegro non troppo);Mahler Chamber Orchestra, Marc Minkowski;Berlioz: Symphonie fantastique & Herminie;DEN960200732
14172526;239276;Yesterday Once More;Carpenters;Carpenters: Gold - Greatest Hits;USAM17300051
14172529;227806;Superstar;Carpenters;Carpenters: Gold - Greatest Hits;USAM17100052
14172532;215372;Rainy Days and Mondays;Carpenters;Carpenters: Gold - Greatest Hits;USAM19100472
14172535;236703;Goodbye to Love;Carpenters;Carpenters: Gold - Greatest Hits;USAM17200041
14172538;179061;It's Going to Take Some Time;Carpenters;Carpenters: Gold - Greatest Hits;USAM17200057
14172541;234412;I Won't Last a Day Without You;Carpenters;Carpenters: Gold - Greatest Hits;USAM17200061
14172544;152518;For All We Know;Carpenters;Carpenters: Gold - Greatest Hits;USAM17100062
14172547;217878;Jambalaya (On the Bayou);Carpenters;Carpenters: Gold - Greatest Hits;USAM19500968
14172550;201209;Touch Me When We're Dancing;Carpenters;Carpenters: Gold - Greatest Hits;USAM18100063
14172553;168490;Please Mr. Postman;Carpenters;Carpenters: Gold - Greatest Hits;USAM17500067
14172556;229937;I Need to Be in Love;Carpenters;Carpenters: Gold - Greatest Hits;USAM17600068
14172559;281629;Solitaire;Carpenters;Carpenters: Gold - Greatest Hits;USAM17500077
14172562;185024;We've Only Just Begun;Carpenters;Carpenters: Gold - Greatest Hits;USAM17000368
14172565;221254;(They Long to Be) Close to You;Carpenters;Carpenters: Gold - Greatest Hits;USAM19100302
14172568;293259;This Masquerade;Carpenters;Carpenters: Gold - Greatest Hits;USAM19000474
14172571;249753;Ticket to Ride;Carpenters;Carpenters: Gold - Greatest Hits;USAM16900007
14172574;178539;Top of the World;Carpenters;Carpenters: Gold - Greatest Hits;USAM17200071
14172577;226279;Only Yesterday;Carpenters;Carpenters: Gold - Greatest Hits;USAM17500076
14172580;199884;Sing;Carpenters;Carpenters: Gold - Greatest Hits;USAM17300075
14172583;429793;Calling Occupants of Interplanetary Craft;Carpenters;Carpenters: Gold - Greatest Hits;USAM17700059
14234482;577227;Serenade for Strings in C, Op. 48: I. Pezzo in forma di sonatina: Andante non troppo - Allegro moderato;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003413
14234488;249893;Serenade for Strings in C, Op. 48: II. Walzer: Moderato (Tempo di valse);Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003411
14234493;495107;Serenade for Strings in C, Op. 48: III. Elégie: Larghetto elegiaco;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003412
14234498;452760;Serenade for Strings in C, Op. 48: IV. Finale (Tema russo): Andante - Allegro con spirito;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003414
14234503;314307;Serenade for Strings in E, Op. 22: I. Moderato;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003421
14234509;380760;Serenade for Strings in E, Op. 22: II. Tempo di valse;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003422
14234514;330907;Serenade for Strings in E, Op. 22: III. Scherzo (Vivace);Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003423
14234519;439133;Serenade for Strings in E, Op. 22: IV. Larghetto;Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003424
14234524;384290;Serenade for Strings in E, Op. 22: V. Finale (Allegro vivace);Berliner Philharmoniker, Herbert von Karajan;Tchaikovsky & Dvorák: String Serenades;DEF058003425
14234641;708933;Adagio for Strings and Organ in G Minor;Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300580
14234655;429840;Canon and Gigue in D Major;Berliner Philharmoniker, Frank Maus, Herbert von Karajan;Albinoni: Adagio;DEF058300610
14234663;269507;Serenata notturna in D, K. 239: I. Marcia (Maestoso);Berliner Philharmoniker, Emil Maas, Herbert von Karajan, Neithart Resa, Rainer Zepperitz, Thomas Brandis;Albinoni: Adagio;DEF058300631
14234692;289400;Serenata notturna in D, K. 239: III. Rondeau (Allegretto - Adagio - Allegro);Berliner Philharmoniker, Emil Maas, Herbert von Karajan, Neithart Resa, Rainer Zepperitz, Thomas Brandis;Albinoni: Adagio;DEF058300633
14234701;365147;Air from Suite No. 3 in D, BWV 1068;Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300600
14234708;209933;"Concerto in G Minor, Op. 10 No. 2 (""La Notte""): I. Largo - Fantasmi. Presto";Andreas Blau, Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300591
14234717;135467;"Concerto in G Minor, Op. 10 No. 2 (""La Notte""): II. Largo - Presto";Andreas Blau, Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300592
14234723;219453;"Concerto in G Minor, Op. 10 No. 2 (""La Notte""): III. Il sonno. Largo - Allegro";Andreas Blau, Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300593
14234729;410160;Orfeo Ed Euridice: Dance of the Blessed Spirits (Act 2);Berliner Philharmoniker, Herbert von Karajan;Albinoni: Adagio;DEF058300620
14236668;367000;Valse Triste, Op. 44;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058400050
14236673;362000;Peer Gynt Suite No. 2, Op. 55: IV. Solveig's Song;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200664
14236679;570000;Finlandia, Op. 26;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058400030
14236684;482000;The Swan of Tuonela, Op. 22, No. 2;Berliner Philharmoniker, Gerhard Stempnik, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058400040
14236692;301000;Peer Gynt Suite No. 2, Op. 55: I. The Abduction (Ingrid's Lament);Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200661
14236697;294000;Peer Gynt Suite No. 2, Op. 55: II. Arabian Dance;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200662
14236702;174000;Peer Gynt Suite No. 2, Op. 55: III. Peer Gynt's Return;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200663
14236707;273493;Peer Gynt Suite No. 1, Op. 46: II. Aase's Death;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200612
14236713;198507;Peer Gynt Suite No. 1, Op. 46: III. Anitra's Dance;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200613
14236718;130000;Peer Gynt Suite No. 1, Op. 46: IV. In the Hall of the Mountain King;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200614
14236723;228667;Holberg Suite, Op. 40: III. Gavotte (Allegretto) - Musette (Poco più mosso) - Gavotte;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058100694
14236729;235961;Holberg Suite, Op. 40: V. Rigaudon (Allegro con brio);Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058100695
14236734;253440;Peer Gynt Suite No. 1, Op. 46: I. Morning Mood;Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058200611
14236739;351333;Holberg Suite, Op. 40: IV. Air (Andante religioso);Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058100691
14236744;256000;Holberg Suite, Op. 40: II. Sarabande (Andante);Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058100692
14236749;182000;Holberg Suite, Op. 40: I. Präludium (Allegro vivace);Berliner Philharmoniker, Herbert von Karajan;Grieg: Peer Gynt Suites & Sibelius: Valse Triste;DEF058100693
14236967;165000;Alpensymphonie, Op. 64: XXII. Nacht;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101298
14236974;237800;Alpensymphonie, Op. 64: XIX. Gewitter Und Sturm, Abstieg;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058100292
14236980;17933;Alpensymphonie, Op. 64: XV. Nebel Steigen Auf;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101294
14236986;49067;Alpensymphonie, Op. 64: XVI. Die Sonne Verdüstert Sich Allmählich;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101295
14236992;51333;Alpensymphonie, Op. 64: VII. Erscheinung;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101285
14236998;56000;Alpensymphonie, Op. 64: VIII. Auf Blumige Wiesen;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101286
14237004;182227;Alpensymphonie, Op. 64: XVIII. Stille Vor Dem Sturm;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058100299
14237010;16760;Alpensymphonie, Op. 64: VI. Am Wasserfall;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101284
14237016;220400;Alpensymphonie, Op. 64: XIV. Vision;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101293
14237022;138200;Alpensymphonie, Op. 64: XVII. Elegie;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101296
14237028;87760;Alpensymphonie, Op. 64: XII. Gefahrvolle Augenblicke;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101291
14237034;270973;Alpensymphonie, Op. 64: XIII. Auf Dem Gipfel;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101292
14237040;184867;Alpensymphonie, Op. 64: I. Nacht;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101281
14237046;77400;Alpensymphonie, Op. 64: XI. Auf Dem Gletscher;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101289
14237052;161000;Alpensymphonie, Op. 64: XX. Sonnenuntergang;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101280
14237058;362000;Alpensymphonie, Op. 64: XXI. Ausklang;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101297
14237066;177227;Alpensymphonie, Op. 64: IV. Eintritt in Den Wald;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058100294
14237072;126267;Alpensymphonie, Op. 64: IX. Auf Der Alm;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101287
14237078;93973;Alpensymphonie, Op. 64: X. Durch Dickicht Und Gestrüpp Auf Irrwegen;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101288
14237084;88867;Alpensymphonie, Op. 64: II. Sonnenaufgang;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101282
14237090;138240;Alpensymphonie, Op. 64: III. Der Anstieg;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058100293
14237096;158707;Alpensymphonie, Op. 64: V. Wanderung Neben Dem Bache;Berliner Philharmoniker, Herbert von Karajan;Richard Strauss: An Alpine Symphony, Op. 64;DEF058101283
14242962;212934;Hark! the Herald Angels Sing;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315223
14242971;141947;Sinfonia from Christmas Oratorio, BWV 248;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315205
14242982;181301;Still, Still, Still;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315214
14242991;164953;Once in Royal David's City;Academy of St. Martin in the Fields, Rosemary Joshua, Sir Neville Marriner;Christmas with the Academy;NLA509315206
14243005;90282;Sussex Carol (On Christmas Night);Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315207
14243011;264921;Quelle Est Cette Odeur Agréable?;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315208
14243017;102608;Il Est Né Le Divin Enfant;Academy of St. Martin in the Fields, Andrew Fowler-Watt, Sir Neville Marriner;Christmas with the Academy;NLA509315209
14243026;142478;Away in a Manger;Academy of St. Martin in the Fields, Rosemary Joshua, Sir Neville Marriner;Christmas with the Academy;NLA509315219
14243038;158602;Past Three a Clock;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315201
14243050;101067;Christmas Song (Personent Hodie);Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315220
14243056;159285;Adeste Fideles (O Come, All Ye Faithful);Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315202
14243067;149276;In Dulci Jubilo (Gesangbuch Von Joseph Klug, 14. Jhdt.);Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315221
14243073;93832;Ding Dong! Merrily On High;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315203
14243079;267908;In the Bleak Midwinter;Academy of St. Martin in the Fields, Rosemary Joshua, Sir Neville Marriner;Christmas with the Academy;NLA509315204
14243095;178793;Jesus Christ the Apple Tree;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315222
14243103;128081;Singt Und Klingt;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315215
14243109;150549;The Holly and the Ivy;Academy of St. Martin in the Fields, Andrew Fowler-Watt, David Roper, Eleanor Boulter, Lesley Postle, Sir Neville Marriner;Christmas with the Academy;NLA509315216
14243125;152384;The Three Kings;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315217
14243136;116971;Tomorrow Shall Be My Dancing Day;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315218
14243142;258663;L'Enfance Du Christ, Op. 25: Il S'en Va Loin De La Terre;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315210
14243149;168021;L'Enfance Du Christ, Op. 25: Le Repos De La Sainte Famille - Les Pèlerins Étant Venus;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315211
14243155;144425;Es ist ein' Ros' entsprungen (Speierisches Gesangbuch, Köln, 1599);Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315212
14243165;127489;Stille Nacht, Heilige Nacht;Academy of St. Martin in the Fields, Sir Neville Marriner;Christmas with the Academy;NLA509315213
14243686;369000;O Holy Night (Minuit Chrétien);Anne Sofie von Otter;Home for Christmas;DEF059803910
14243696;132000;White Christmas;Anne Sofie von Otter;Home for Christmas;DEF059803920
14243715;178000;Deck the Hall / Utterns Polska;Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059803930
14243725;172000;O Come, All Ye Faithful;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803940
14243742;125000;Mariä Wiegenlied, Op.76/52;Anne Sofie von Otter;Home for Christmas;DEF059803950
14243753;216000;Staffansvisa & För Redelica Män;Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059803870
14243759;171000;Bred Dina Vida Vingar;Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059803880
14243765;194000;Have Yourself a Merry Little Christmas;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803890
14243778;186000;I Wonder As I Wander;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803900
14243786;247133;O Jesulein Süss;Anne Sofie von Otter;Home for Christmas;DEF059803830
14243796;85000;Il Est Né Le Divin Enfant;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803840
14243802;155000;Noel;Anne Sofie von Otter, Bengan Jansson, Markus Leoson;Home for Christmas;DEF059803850
14243809;222000;Santa Lucia;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803860
14243815;195000;Betlehems Stjärna;Anne Sofie von Otter, Bengt Forsberg;Home for Christmas;DEF059803960
14243822;207000;The Christmas Song;Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059803650
14243832;144000;Sweet was the Song;Anne Sofie von Otter, Jakob Lindberg;Home for Christmas;DEF059803660
14243838;179000;Corpus Christi Carol;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803970
14243848;217760;Stille Nacht, heilige Nacht;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803670
14243862;271000;Koppangen (Englischer Text);Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059902040
14243872;109107;Tomorrow Shall Be My Dancing Day;Anne Sofie von Otter, Markus Leoson;Home for Christmas;DEF059803820
14243880;268000;Koppangen (Schwedischer Text);Anne Sofie von Otter, Bengan Jansson, Kalle Moraeus;Home for Christmas;DEF059902050
14726532;838000;Symphonie fantastique, Op. 14: I. Rêveries. Passions (Largo - Allegro agitato ed appassionato assai);Cleveland Orchestra, Pierre Boulez;Berlioz: Symphonie Fantastique;DEF059603451
